gen,filename,score
1,"[158, 225]",0.26539887503303816
1,"[27, 220]",0.35522383871075214
1,"[176, 184]",0.3687948093441742
1,"[239, 401]",0.3925424727474218
1,"[216, 287]",0.42073068887993187
1,"[65, 287]",0.630990281502002
1,"[350, 406]",0.6495981597949276
1,"[82, 350]",0.6765285709567991
1,"[312, 355]",0.677328318142878
1,"[6, 81]",0.6798642534525515
1,"[40, 386]",0.7521393585181274
1,"[228, 422]",0.796646143665688
1,"[225, 275]",0.8029011003934408
1,"[203, 386]",0.83252966008418
1,"[172, 412]",0.9368088029553733
1,"[235, 325]",0.9702796940256379
1,"[273, 399]",0.9756546586003171
1,"[147, 420]",0.9801797489616078
1,"[43, 275]",1.1196309137640301
1,"[201, 386]",1.4561969725529802
1,"[95, 419]",1.7528138936050826
1,"[59, 89]",1.928660516503609
1,"[220, 299]",1.9826403427485826
1,"[5, 314]",2.131071384047075
1,"[141, 260]",2.339655176072576
1,"[288, 364]",2.5886215947045996
1,"[16, 233]",3.308943422430298
1,"[247, 322]",4.196266257238369
1,"[365, 430]",5.09612238985341
1,"[117, 328]",6.375569835263794
1,"[349, 394]",6.444258996036153
1,"[128, 264]",18.32257588642701
2,"[59, 76]",0.2415111192796895
2,"[158, 225]",0.26539887503303816
2,"[27, 220]",0.35522383871075214
2,"[5, 121]",0.3610233076670686
2,"[180, 216]",0.36670504874779175
2,"[176, 184]",0.3687948093441742
2,"[239, 401]",0.3925424727474218
2,"[216, 287]",0.42073068887993187
2,"[105, 287]",0.4336479715011113
2,"[40, 287]",0.4554117142085115
2,"[6, 386]",0.5542440643827187
2,"[386, 436]",0.5916209607288526
2,"[65, 287]",0.630990281502002
2,"[19, 401]",0.8296789623859192
2,"[225, 422]",0.921538337042077
2,"[11, 420]",1.1045798920155692
2,"[65, 386]",1.3519448524533217
2,"[16, 386]",1.3712331582379265
2,"[5, 184]",1.3752356540082908
2,"[59, 225]",1.5977928509631527
2,"[228, 406]",1.8246193288299681
2,"[95, 322]",1.8956378467999178
2,"[247, 264]",2.6702010068178184
2,"[203, 394]",2.7982396250629358
2,"[65, 220]",2.8219163207699554
2,"[201, 401]",2.8356376049593366
2,"[150, 401]",3.062252395253677
2,"[220, 399]",3.2881330894200183
2,"[264, 288]",4.148325121731825
2,"[168, 314]",4.672903918458638
2,"[128, 172]",7.528786228850618
